0.05431,0.20562,-0.04125,-0.01756,-0.07253,0.19663,0.16332,-0.02574,-0.07599,-0.04552,0.00956,0.22945,0.00546,0.25153,0.03943,0.00634,-0.23602,-0.00278,-0.10635,0.0269,-0.02153,-0.02624,-0.07986,-0.14753,-0.15132,0.17272,0.00347,0.25996,-0.10809,-0.03382,-0.05997,-0.02657,-0.02485,-0.45442,-0.02898,-0.1856,-0.13525,0.22211,-0.13255,0.03958,0.10959,0.56488,-0.07341,-0.3897,-0.17448,-0.07591,-0.00515,0.09466,0.00937,0.21641,0.30127,-0.05627,0.13419,0.18017,-0.04956,0.39177
0.05479,0.21822,-0.07414,-0.05664,-0.05883,0.02704,-0.03328,0.1903,-0.1078,-0.04813,0.23382,0.01403,-0.05223,0.11323,0.01745,-0.12053,0.04263,-0.01719,-0.00729,-0.00263,0.08604,0.0765,-0.0047,0.06343,0.0545,-0.0147,0.31396,-0.04827,0.01199,0.04392,0.0379,-0.01962,-0.09617,0.00741,0.17229,0.0176,-0.03731,-0.01031,0.3531,-0.01922,0.08559,0.20695,-0.0928,0.03667,0.07746,0.0223,0.01164,0.10319,0.014,0.05928,0.09912,0.01476,0.05602,0.11731,0.07629,0.21851
-0.11776,0.05962,0.11465,0.40625,-0.02875,0.01053,0.43452,0.1435,0.11437,-0.04714,0.35551,0.4536,-0.03489,0.12896,0.10273,0.07121,0.18192,0.21493,0.22745,-0.00277,-0.01747,-0.0157,-0.03573,0.012,0.19858,0.01382,0.08244,0.15899,0.05637,0.05357,-0.06808,0.0533,0.00793,0.19378,0.51189,0.03132,-0.15661,-0.1086,0.17831,0.08588,0.16854,0.00487,0.0563,0.07365,-0.03668,0.03164,0.19298,0.01909,-0.03148,0.0577,0.02898,0.02165,-0.03296,0.0254,0.18604,-0.11705
0.07428,0.01267,0.13507,0.09605,0.09804,0.17261,0.21407,5.46E-05,0.19859,0.11404,-0.00258,0.09902,0.0186,-0.01639,0.01026,0.01946,0.13891,0.09851,0.00544,0.0322,0.15994,0.08484,0.10684,0.03459,0.05792,0.14494,0.00137,0.13442,0.01344,-0.01685,1.94E-04,-0.1334,0.07173,-0.00839,0.00307,0.03895,0.10232,0.09442,0.24733,-0.01931,0.091,-5.39E-04,0.11599,0.05164,0.17338,0.05691,0.11288,-0.02674,0.1189,0.18678,-0.01214,0.01745,0.12628,0.10946,-0.08501,0.00141
-0.06314,0.04229,0.1632,0.07061,0.26217,0.01094,0.08519,-0.05165,0.0061,0.0579,0.10813,-0.10026,-0.07394,0.04237,0.04572,0.09622,-0.01492,0.05615,0.0574,0.23871,0.0122,0.04502,0.0285,-0.00722,-0.01913,0.13222,-0.06003,0.04694,0.09405,0.0813,0.02458,0.30239,0.00134,0.03123,0.02229,0.13129,0.14395,0.15844,0.42391,0.24598,0.18431,0.4608,0.03393,-0.1431,0.1056,-0.03164,0.00524,0.12179,-0.00562,-0.01263,0.07374,0.03168,0.1629,0.07632,0.06986,0.06256
0.07481,0.00947,0.10765,0.04796,0.10028,0.16003,-0.00222,0.05587,-0.04145,0.07971,0.173,0.19314,-0.04158,0.0475,0.01653,0.02482,0.00133,-0.00974,0.1832,-0.15754,1.15E-01,0.10858,0.08755,-0.0429,0.16765,0.24193,-0.01579,-0.05893,-0.01537,0.02746,-0.02172,0.02912,0.04642,0.11545,0.19189,0.27104,-0.02521,-0.09554,-0.1087,0.05052,0.10099,-0.26321,0.01089,0.03021,-0.00908,-0.0103,-0.07033,-0.00193,0.08584,0.13501,-0.0288,0.23492,-0.07743,-0.01037,0.09655,0.14661
-0.00459,0.02086,0.06979,0.07027,-0.07748,0.11293,0.01703,-0.00596,-0.0764,0.18355,0.14415,-0.05169,-0.00626,0.04423,-0.04067,0.21166,-0.28807,0.21514,-0.01375,0.10222,-0.09404,-0.00222,-0.03618,0.11763,0.019,0.04481,0.16448,-0.08422,-0.03719,0.14727,-0.10648,0.17541,0.10316,0.07192,-0.23985,0.20802,-0.09103,0.35386,0.08837,0.1188,-0.32401,-0.42297,-0.1072,0.1275,0.22246,0.12549,0.00164,0.14171,-0.04152,0.04353,0.16755,-0.08383,0.01327,0.15408,0.13953,0.00347
-0.02293,-0.04648,0.03084,0.11926,0.17521,-0.15204,0.25726,0.08045,-0.16784,-1.67E-04,-0.01919,-0.02456,0.0483,-0.05714,0.07421,-0.08455,0.29872,0.11193,0.01967,0.05006,-0.05075,-0.10356,0.02601,0.00666,-0.02119,0.09378,0.02466,0.03467,-0.02372,0.02913,0.08592,-0.00404,-0.25627,-0.05148,-0.04775,-0.04367,0.07511,0.20998,0.11769,-0.16987,0.00134,0.06794,0.18222,0.02439,0.23634,-0.08877,-0.0537,-0.02978,0.06508,-0.03221,0.09282,0.01709,0.02309,-0.12632,0.52877,-0.00826
0.2971,-0.04741,0.01754,0.01255,0.03597,-0.04836,0.10679,0.08949,-0.00821,0.09493,0.09777,0.05804,0.11628,0.10599,0.0607,0.0339,-0.04762,0.1884,-0.03549,0.00819,0.08017,0.31951,0.12335,0.01742,-0.09083,-0.06877,0.00595,-0.15345,-0.03721,-0.02848,0.22913,0.05156,0.13679,-0.03363,0.11307,-0.22538,0.09512,-0.05902,-0.06309,0.00379,0.06555,0.12895,0.01761,0.058,0.13434,-0.04602,0.10899,-0.15243,0.12361,0.25732,-5.35E-04,0.11707,-0.02993,0.0122,0.11781,-0.09777
-0.06793,-0.08093,-0.03574,-0.01398,-0.01668,0.05671,-0.22182,0.0534,0.12041,0.02971,-0.07144,0.23926,0.07686,0.06068,0.00396,0.00593,0.08652,0.08227,0.09817,-0.02014,0.11218,0.02377,-0.07337,-0.15733,-0.03618,0.30848,-0.03369,0.0195,0.05431,0.18931,-0.00605,0.11855,0.28405,-0.00707,0.19113,0.16647,0.20256,-0.04493,0.01978,0.10355,0.02674,0.10744,0.49636,0.07284,0.01043,0.13204,0.00861,0.24773,0.00335,0.19814,0.03634,0.17614,0.03356,0.00116,-0.00135,0.03785
